0.0049875415110389,0.0089597413714718,-0.0168071183163812,0.0066445427186685,0.0066445427186685,30.2
0.0,0.0105402820354322,0.0,0.008244069775082,0.008244069775082,30.45
0.00164068945746,0.0094787439545437,-0.0032894766503986,0.0065466682263143,0.0065466682263143,30.65
0.0,0.0,-0.0267828870466602,-0.0237713405176128,-0.0237713405176128,29.93
0.00200267089631,0.0116261067046406,0.00200267089631,0.0073236013085867,0.0073236013085867,30.15
0.0,0.0092440407356853,-0.0133557911815556,-0.006989544181712,-0.006989544181712,29.94
-0.0013368985948416,0.0079840743482205,-0.0107455701518296,-0.0023407467634638,-0.0023407467634638,29.87
0.0050091939772974,0.0093302909451758,-0.00604434345235,-0.0013400337013613,-0.0013400337013613,29.83
-0.000670690836677,0.0036807804648253,-0.0155408533161283,-0.0135000362812756,-0.0135000362812756,29.43
0.0010188487891028,0.0010188487891028,-0.0147187322589073,-0.0109328044878495,-0.0109328044878495,29.11
0.0013731550389696,0.0156785761068541,0.0013731550389696,0.0068469969652691,0.0068469969652691,29.31
0.0,0.0013637915513043,-0.0123585507037968,-0.0071905805453541,-0.0071905805453541,29.1
-0.0030975760441341,0.0044574049457077,-0.0107100695533624,-0.0051679701584426,-0.0051679701584426,28.95
0.0085985052552317,0.0096253751041503,-0.0227083993698122,-0.0184770813500496,-0.0184770813500496,28.42
0.0028109646056502,0.0066631843930642,-0.0274673947006109,-0.0059996650765046,-0.0059996650765046,28.25
0.0,0.0021216415313581,-0.008888947417246,-0.0053238812527498,-0.0053238812527498,28.1
-0.0035650661644962,-0.0003559352235478,-0.0223111089855515,-0.0017809443709948,-0.0017809443709948,28.05
0.0039138993211363,0.0088731726804867,-0.0082334454734084,0.0049786731573159,0.0049786731573159,28.19
-0.00426591475223,0.0010636412986466,-0.0157314649335776,-0.0067627949508173,-0.0067627949508173,28.0
0.0003570790968133,0.0017841217935013,-0.006449323679907,-0.0017873105740957,-0.0017873105740957,27.95
-0.0017905107737882,0.0292635018581136,-0.003584233227815,0.020889412447582,0.020889412447582,28.54
-0.0014025247740854,-0.0010517091241096,-0.0251920365108909,-0.0248327765824714,-0.0248327765824714,27.84
