date,opening_price,highest_price,lowest_price,closing_price
2014-01-02,6600.0,6600.0,6420.0,6440.0
2014-01-03,6430.0,6450.0,6280.0,6280.0
2014-01-06,6260.0,6260.0,6070.0,6120.0
2014-01-07,6070.0,6240.0,6070.0,6160.0
2014-01-08,6200.0,6260.0,6110.0,6230.0
2014-01-09,6190.0,6470.0,6190.0,6360.0
2014-01-10,6360.0,6360.0,6130.0,6200.0
2014-01-13,6210.0,6340.0,6100.0,6180.0
2014-01-14,6130.0,6200.0,6090.0,6160.0
2014-01-15,6240.0,6240.0,6140.0,6140.0
2014-01-16,6200.0,6200.0,6010.0,6050.0
2014-01-17,6030.0,6050.0,5830.0,5850.0
2014-01-20,5820.0,5910.0,5780.0,5800.0
2014-01-21,5800.0,5980.0,5800.0,5890.0
2014-01-22,5900.0,6130.0,5870.0,6100.0
2014-01-23,6150.0,6170.0,5990.0,6060.0
2014-01-24,6070.0,6070.0,5810.0,5900.0
2014-01-27,5740.0,5750.0,5560.0,5560.0
2014-01-28,5560.0,5750.0,5340.0,5400.0
2014-01-29,5450.0,5490.0,5350.0,5410.0
2014-02-03,5380.0,5560.0,5290.0,5500.0
2014-02-04,5410.0,5570.0,5390.0,5570.0
2014-02-05,5600.0,5880.0,5500.0,5840.0
2014-02-06,5840.0,6030.0,5800.0,5830.0
2014-02-07,5830.0,5940.0,5780.0,5860.0
2014-02-10,5950.0,5950.0,5590.0,5730.0
2014-02-11,5680.0,5810.0,5600.0,5670.0
2014-02-12,5680.0,5730.0,5600.0,5690.0
2014-02-13,5660.0,5680.0,5500.0,5570.0
2014-02-14,5670.0,5670.0,5450.0,5590.0
2014-02-17,5620.0,5620.0,5470.0,5580.0
2014-02-18,5550.0,5550.0,5440.0,5450.0
2014-02-19,5450.0,5450.0,5310.0,5370.0
2014-02-20,5370.0,5370.0,5160.0,5190.0
2014-02-21,5170.0,5270.0,5140.0,5190.0
2014-02-24,5160.0,5180.0,5050.0,5110.0
2014-02-25,5060.0,5210.0,5000.0,5000.0
2014-02-26,5040.0,5130.0,4450.0,4515.0
2014-02-27,4555.0,4600.0,4375.0,4445.0
2014-02-28,4445.0,4545.0,4445.0,4525.0
2014-03-03,4550.0,4605.0,4510.0,4525.0
2014-03-04,4545.0,4655.0,4505.0,4590.0
2014-03-05,4660.0,4740.0,4565.0,4600.0
2014-03-06,4620.0,4840.0,4565.0,4820.0
2014-03-07,4840.0,4850.0,4750.0,4845.0
2014-03-10,4875.0,4875.0,4720.0,4745.0
2014-03-11,4760.0,4790.0,4620.0,4770.0
2014-03-12,4770.0,4790.0,4685.0,4685.0
2014-03-13,4670.0,4715.0,4495.0,4500.0
2014-03-14,4470.0,4590.0,4440.0,4530.0
2014-03-17,4530.0,4595.0,4505.0,4560.0
2014-03-18,4640.0,4640.0,4545.0,4620.0
2014-03-19,4620.0,4640.0,4585.0,4620.0
2014-03-20,4645.0,4645.0,4550.0,4570.0
2014-03-21,4580.0,4585.0,4520.0,4550.0
2014-03-24,4525.0,4580.0,4490.0,4570.0
2014-03-25,4570.0,4810.0,4570.0,4770.0
2014-03-26,4800.0,4810.0,4650.0,4660.0
2014-03-27,4690.0,4790.0,4650.0,4780.0
2014-03-28,4750.0,4770.0,4670.0,4725.0
2014-03-31,4780.0,4790.0,4680.0,4770.0
2014-04-01,4780.0,4900.0,4775.0,4800.0
2014-04-02,4850.0,4970.0,4810.0,4970.0
2014-04-03,5050.0,5170.0,4950.0,5000.0
2014-04-04,5010.0,5050.0,4920.0,4950.0
2014-04-07,4910.0,4965.0,4790.0,4855.0
2014-04-08,4775.0,4900.0,4775.0,4900.0
2014-04-09,4905.0,4915.0,4800.0,4835.0
2014-04-10,4845.0,4920.0,4845.0,4880.0
2014-04-11,4880.0,4930.0,4840.0,4875.0
2014-04-14,4875.0,5090.0,4875.0,4975.0
2014-04-15,5000.0,5070.0,4935.0,5050.0
2014-04-16,5070.0,5490.0,5060.0,5470.0
2014-04-17,5570.0,5580.0,5350.0,5400.0
2014-04-18,5330.0,5370.0,5150.0,5270.0
2014-04-21,5260.0,5320.0,5100.0,5170.0
2014-04-22,5250.0,5280.0,5140.0,5260.0
2014-04-23,5300.0,5350.0,5180.0,5190.0
2014-04-24,5270.0,5360.0,5130.0,5260.0
2014-04-25,5310.0,5400.0,5230.0,5270.0
2014-04-28,5210.0,5380.0,5140.0,5380.0
2014-04-29,5400.0,5400.0,5250.0,5270.0
2014-04-30,5300.0,5320.0,5060.0,5140.0
2014-05-02,5170.0,5170.0,4940.0,4980.0
2014-05-07,5000.0,5020.0,4700.0,4830.0
2014-05-08,4805.0,4870.0,4655.0,4655.0
2014-05-09,4630.0,4795.0,4630.0,4785.0
2014-05-12,4800.0,5060.0,4800.0,4980.0
2014-05-13,5000.0,5230.0,4970.0,5170.0
2014-05-14,5170.0,5370.0,5110.0,5300.0
2014-05-15,5300.0,5380.0,5220.0,5300.0
2014-05-16,5240.0,5450.0,5240.0,5430.0
2014-05-19,5530.0,5640.0,5450.0,5540.0
2014-05-20,5550.0,5620.0,5440.0,5600.0
2014-05-21,5610.0,5790.0,5510.0,5650.0
2014-05-22,5650.0,5710.0,5510.0,5690.0
2014-05-23,5690.0,5760.0,5550.0,5700.0
2014-05-26,5680.0,5780.0,5680.0,5710.0
2014-05-27,5720.0,5750.0,5530.0,5550.0
2014-05-28,5600.0,5880.0,5530.0,5750.0
2014-05-29,5730.0,5820.0,5690.0,5810.0
2014-05-30,5780.0,5930.0,5770.0,5780.0
2014-06-02,5830.0,5830.0,5500.0,5640.0
2014-06-03,5730.0,5740.0,5470.0,5490.0
2014-06-05,5560.0,5680.0,5320.0,5360.0
2014-06-09,5420.0,5550.0,5400.0,5520.0
2014-06-10,5540.0,5570.0,5380.0,5450.0
2014-06-11,5400.0,5540.0,5250.0,5490.0
2014-06-12,5450.0,5480.0,5230.0,5280.0
2014-06-13,5210.0,5280.0,5100.0,5270.0
2014-06-16,5270.0,5550.0,5270.0,5530.0
2014-06-17,5580.0,5600.0,5420.0,5460.0
2014-06-18,5430.0,5670.0,5360.0,5660.0
2014-06-19,5650.0,5760.0,5550.0,5700.0
2014-06-20,5750.0,5870.0,5700.0,5870.0
2014-06-23,5870.0,6040.0,5850.0,5980.0
2014-06-24,5990.0,6040.0,5870.0,5980.0
2014-06-25,5980.0,5990.0,5760.0,5780.0
2014-06-26,5910.0,5920.0,5770.0,5870.0
2014-06-27,5870.0,6020.0,5860.0,5970.0
2014-06-30,6030.0,6120.0,5940.0,6060.0
2014-07-01,5990.0,6120.0,5980.0,6070.0
2014-07-02,6070.0,6170.0,5990.0,6030.0
2014-07-03,5980.0,6130.0,5930.0,6100.0
2014-07-04,6090.0,6270.0,6050.0,6090.0
2014-07-07,6100.0,6150.0,5800.0,6010.0
2014-07-08,6000.0,6070.0,5820.0,5880.0
2014-07-09,5870.0,6170.0,5750.0,6160.0
2014-07-10,6210.0,6560.0,6180.0,6460.0
2014-07-11,6500.0,6500.0,6320.0,6450.0
2014-07-14,6440.0,6520.0,6330.0,6430.0
2014-07-15,6600.0,6640.0,6260.0,6270.0
2014-07-16,6230.0,6400.0,6150.0,6300.0
2014-07-17,6340.0,6550.0,6210.0,6470.0
2014-07-18,6380.0,6530.0,6330.0,6400.0
2014-07-21,6450.0,6450.0,6190.0,6230.0
2014-07-22,6230.0,6310.0,6190.0,6300.0
2014-07-23,6300.0,6370.0,6190.0,6200.0
2014-07-24,6210.0,6230.0,6030.0,6030.0
2014-07-25,6100.0,6350.0,6020.0,6340.0
2014-07-28,6360.0,6370.0,5940.0,6030.0
2014-07-29,5980.0,5980.0,5610.0,5740.0
2014-07-30,5640.0,5850.0,5510.0,5850.0
2014-07-31,5780.0,5840.0,5600.0,5670.0
2014-08-01,5530.0,5770.0,5500.0,5700.0
2014-08-04,5790.0,6000.0,5760.0,5940.0
2014-08-05,5980.0,6010.0,5840.0,6010.0
2014-08-06,5940.0,6040.0,5900.0,6040.0
