date,opening_price,highest_price,lowest_price,closing_price
2003-01-02,54.36,55.56,54.23,55.56
2003-01-03,55.3,55.62,55.03,55.5
2003-01-06,56.5,58.6,56.35,58.18
2003-01-07,58.0,58.3,57.84,57.95
2003-01-08,57.95,57.99,57.4,57.55
2003-01-09,57.76,58.1,57.38,57.66
2003-01-10,57.66,57.66,56.84,57.35
2003-01-13,57.6,57.85,57.1,57.57
2003-01-14,57.05,57.6,56.85,57.26
2003-01-15,57.65,57.65,56.46,56.63
2003-01-16,56.43,56.78,55.76,56.11
2003-01-17,55.6,55.84,55.15,55.55
2003-01-21,55.8,56.24,54.35,54.48
2003-01-22,54.05,54.63,52.55,52.55
2003-01-23,52.8,52.98,51.5,52.52
2003-01-24,52.1,52.53,50.63,50.8
2003-01-27,51.35,52.49,51.25,51.65
2003-01-28,51.9,52.96,51.59,52.65
2003-01-29,52.2,52.95,51.4,52.3
2003-01-30,52.4,52.68,51.88,51.89
2003-01-31,51.89,53.0,51.54,52.6
2003-02-03,52.59,53.33,52.55,52.97
2003-02-04,52.98,52.98,51.51,52.03
2003-02-05,51.94,53.2,51.53,52.35
2003-02-06,52.1,52.98,52.1,52.68
2003-02-07,53.1,53.15,51.83,52.12
2003-02-10,51.8,52.11,51.02,51.93
2003-02-11,52.06,52.35,51.34,51.54
2003-02-12,51.55,51.81,50.5,50.87
2003-02-13,50.85,50.95,49.9,50.45
2003-02-14,50.4,51.7,50.4,51.7
2003-02-18,51.9,52.55,51.9,52.16
2003-02-19,52.2,52.2,51.53,51.7
2003-02-20,51.7,51.7,50.84,50.95
2003-02-21,51.0,51.6,50.45,51.3
2003-02-24,50.95,50.96,49.2,49.44
2003-02-25,49.25,49.98,47.7,49.85
2003-02-26,49.85,50.9,49.74,50.2
2003-02-27,50.21,51.1,49.97,50.34
2003-02-28,50.3,51.73,50.28,51.4
2003-03-03,52.48,52.92,52.32,52.35
2003-03-04,52.35,52.36,51.71,51.76
2003-03-05,51.76,51.77,50.84,51.44
2003-03-06,51.39,51.5,50.75,51.03
2003-03-07,50.5,51.009,50.46,50.84
2003-03-10,50.5,50.75,49.56,49.61
2003-03-11,49.73,50.32,49.55,49.67
2003-03-12,49.58,49.9,48.18,49.0
2003-03-13,48.85,50.07,48.5,50.02
2003-03-14,49.75,50.08,48.62,49.8
2003-03-17,49.8,51.41,49.51,51.41
2003-03-18,51.9,51.96,51.17,51.68
2003-03-19,52.8,55.22,52.7,55.18
2003-03-20,55.18,57.35,55.18,56.8
2003-03-21,57.15,57.45,56.5,57.26
2003-03-24,56.35,56.4,55.0,55.46
2003-03-25,55.4,56.43,55.28,55.88
2003-03-26,55.88,56.68,55.66,56.2
2003-03-27,55.6,56.77,55.6,56.65
2003-03-28,56.15,56.66,55.41,56.5
2003-03-31,55.75,55.85,54.821,55.07
2003-04-01,55.1,55.68,54.4,55.25
2003-04-02,55.26,57.17,55.26,56.93
2003-04-03,57.35,57.35,56.05,56.08
2003-04-04,56.09,56.4,55.48,55.85
2003-04-07,56.9,57.32,56.11,56.12
2003-04-08,55.88,56.6,55.12,55.61
2003-04-09,56.0,56.76,55.52,55.98
2003-04-10,55.99,56.34,55.48,56.21
2003-04-11,57.1,57.99,56.54,57.46
2003-04-14,57.75,58.3,57.66,58.28
2003-04-15,58.28,59.53,57.45,59.45
2003-04-16,59.38,59.9,58.1,58.18
2003-04-17,58.1,58.9,57.8,58.9
2003-04-21,58.9,58.9,57.29,57.53
2003-04-22,57.53,58.7,57.5,58.55
2003-04-23,59.2,59.23,58.08,58.64
2003-04-24,58.15,59.5,57.99,59.28
2003-04-25,59.1,59.28,58.4,58.79
2003-04-28,58.7,60.0,58.63,59.93
2003-04-29,59.9,59.99,59.19,59.61
2003-04-30,59.58,60.11,59.0,59.88
2003-05-01,59.8,59.8,58.46,59.25
2003-05-02,58.75,60.9,58.62,60.74
2003-05-05,60.95,61.99,60.78,61.73
2003-05-06,61.45,62.07,61.25,61.66
2003-05-07,61.67,61.99,61.0,61.19
2003-05-08,60.99,61.3,60.68,60.78
2003-05-09,60.9,62.09,60.7,62.05
2003-05-12,61.89,63.7,61.57,63.34
2003-05-13,63.15,63.17,62.66,62.81
2003-05-14,62.81,62.87,61.75,61.77
2003-05-15,62.0,62.5,61.7,62.07
2003-05-16,62.07,62.5,61.22,62.5
2003-05-19,62.0,62.1,60.55,60.78
2003-05-20,60.78,61.15,60.45,61.0
2003-05-21,60.67,60.77,59.58,59.9
2003-05-22,59.9,60.5,59.82,60.17
2003-05-23,60.3,61.22,60.06,61.14
2003-05-27,61.0,62.26,60.66,62.09
2003-05-28,62.3,62.81,61.93,62.22
2003-05-29,62.1,62.97,62.0,62.63
2003-05-30,62.63,64.35,62.63,63.98
2003-06-02,63.99,65.25,63.81,64.61
2003-06-03,63.0,63.95,62.77,62.99
2003-06-04,62.0,64.4,62.0,64.23
2003-06-05,63.7,64.5,63.17,64.5
